	ABT-869	AG-1296	AG-370	CHIR99021	Doramapimod	Gefitinib	LY364947	Necrostatin-5	PD 0325901	PD 173074	Ruxolitinib	SB-431542	SP 600125	Uninhibited_TNF	Uninhibited_Untreated	Valproic Acid	Y-27632 2HCl
ZNF10	0	0	0.00743049698879109	0.0069044506999997	0	0.0323783774730861	0.00336743194925145	0	0	0.0190454424256275	0.00984450606644963	0.0121121484678145	0.00717802948734513	0.011179544793177	0.00849031047981247	0	0.00336170952342053
ZNF268	0.0322938838527179	0.0246486433522359	0.045265790023906	0.0769062494215422	0.024612355402412	0.0359953628230254	0.0929579247684164	0.0390198327841625	0	0.0451067804315999	0.0520379361511532	0.0376140409179433	0.051139105427766	0.0568321992471245	0.0503883158420813	0.0524920178758615	0.043324528320417
FAM230C	0.0110071546505228	0	0	0.0267833665649387	0	0.0128493414712496	0.00631364571298044	0.0124018050749389	0	0	0.00796258033461538	0.0215728759557325	0	0.00264885213312483	0.0152161148121415	0.0280214636750854	0.00342705647377822
MPHOSPH8	0.766128449910972	0.694238149451063	0.608963592626768	0.552468119500877	1.01934749968916	0.56440323199384	0.598982741180069	0.573957166425661	0.168802012119984	0.562247265322663	0.587516110921796	0.691741639340078	0.812574755644316	0.535294502781895	0.597425761496665	0.754109485507345	0.686615826030663
PSPC1	0.343396371166511	0.170904703742943	0.388741962089108	0.32635173858688	0.147644285306794	0.267090711269933	0.296278170305844	0.39521721057586	0	0.306969149695251	0.30487874851431	0.267179759815829	0.353505830932441	0.34044504733821	0.318678328798508	0.285112227274554	0.313321087641881
ZMYM5	0.0434317089746927	0.0480470226136462	0.189836034592915	0.135131083845667	0.0620424370269264	0.0939785693900657	0.107198718079781	0.105825632529418	0	0.0953003113745028	0.113973821035997	0.149415269847709	0.0937275834639557	0.107994474356823	0.0708262457339956	0.138228716467577	0.0952533122657528
AL355001.2	0.0203522962548241	0.0337989893547453	0.0665661895444972	0.0297862472846789	0	0.0101235067827495	0.0461269546553458	0.0408890117368072	0	0.0142568949908399	0.0486227254697791	0.0328714096328418	0.0461593454223754	0.0269358741136716	0.0371321940931923	0.0468076096407798	0.0343098551993679
ZMYM2	0.320392143674262	0.211413374715806	0.27050017695081	0.245956277940314	0.0711363397849799	0.253571412562752	0.27008437905816	0.150897472394442	0.515078935846919	0.225155692692789	0.243861907264579	0.22533072133254	0.19699486898261	0.18855517289749	0.2319112618997	0.197921050381502	0.209218015430124
CRYL1	0.0498086325229906	0.102903358646171	0.041130674113717	0.0521560584400662	0.0776337240897446	0.0800313384418251	0.0547323397732878	0.0222466335850032	0	0.0459874084276361	0.0679146570986676	0.0605051722399189	0.0540361239078591	0.04784780909558	0.050165126977533	0.0503493591664091	0.0708935720931757
IFT88	0.177153129116887	0.256518089785686	0.288428224940808	0.22311475677652	0.272850456103691	0.247021534176401	0.310809472900223	0.185896980711385	0.994134605825629	0.185137830450832	0.327285944498922	0.273299749937953	0.295755545201091	0.257071110899886	0.296087070448949	0.225163702382783	0.294794127465013
AL161772.1	0.0360638174294881	0.0198774989868996	0.00809683818468888	0.0168620585326098	0	0	0.0227233746036003	0.0205875343853065	0	0	0.0313239333620235	0.0350421960341223	0.0172902859391258	0.0385653910437935	0.0187052131136108	0.0284739642642951	0.0230883849435563
EEF1AKMT1	0.121186489567879	0.1517470098877	0.0681414240810464	0.169453145845692	0.240469168336384	0.154407415411921	0.13831153013296	0.135149595335157	0.168802012119984	0.069494615373214	0.122903551005647	0.12485050265835	0.161341914566576	0.148019836211993	0.147717363387279	0.121866244569345	0.121183691190723
XPO4	0.089211629571259	0.106655713933699	0.0724272649957341	0.131822814017609	0.051562338867691	0.0622181984611653	0.0984131872504875	0.078173107664848	0.533845825325646	0.134993736896946	0.0932927767697939	0.104443361900904	0.133553453581984	0.102292334782182	0.134277984874502	0.150971811249324	0.128628072617034
LATS2	0.138810930013639	0.157681046348539	0.0625658743822585	0.0712176144392566	0.177902220263117	0.128135890339885	0.0937372336583129	0.117770989074564	0	0.0411123906343194	0.102370957980217	0.0957922699118769	0.147064479127658	0.106634890787831	0.111604589007099	0.0984708254255923	0.109827756416558
LATS2-AS1	0.0226717829160242	0.0528946687968912	0	0.0108524359925657	0	0.0393763842043567	0.0226719601736623	0.0325363232006067	0	0	0.00637752656264668	0.0198317689264765	0.0295820538595892	0.0205434764090136	0.0242654162749181	0.0218287305283617	0.0128091145619602
SAP18	2.32797977173806	2.27184053568964	2.06661501330075	2.59907371379727	2.38763109337285	2.52059952363215	2.36730969592135	2.3244822577779	2.91305355764179	2.18686801496606	2.33573079265549	2.33846398308926	2.51152555703937	2.36682389302424	2.4480100564766	2.66812002385656	2.26326234606963
SKA3	0.12308788342267	0.0837741359527158	0.110662981685684	0.186808149646241	0.0460447555023483	0.145302025291739	0.0959594600302348	0.163708882960548	0	0.161791935730348	0.165509995219934	0.122142472148969	0.0971352977264502	0.145406836986763	0.124255408358035	0.131499327848117	0.143351191871537
MRPL57	1.79107556392434	1.92174429703093	2.11816109005969	1.84290601712573	1.54336655576658	1.72081224277622	1.84522506429786	1.95808234972168	1.88357015917764	1.74755602409411	1.7772418907807	1.94618276093631	1.64128948436812	1.8893633524218	1.95850917719669	2.11770445665066	1.9091259665994
ZDHHC20	0.143578815916103	0.0685491397425975	0.238301837533581	0.168722768158899	0.0620424370269264	0.142939925844561	0.0705812785968487	0.0983974759719573	0.232931914001537	0.0929723507387103	0.113074742275908	0.117282427623857	0.0817452552864252	0.0814464911641477	0.131410743860084	0.143484557718582	0.0787982484674646
MICU2	0.132086491773588	0.219411783284301	0.165882521669805	0.188268372110797	0.174026549544798	0.135531007448935	0.160921755080849	0.220438946958799	0	0.11684731798689	0.169294952907975	0.169887853955632	0.137082076595096	0.177230068900727	0.202856870304435	0.174123757176784	0.215341979453514
AL136962.1	0.0252949147305937	0	0.0521597223176421	0.00427191599704383	0	0.131138624568461	0.0423525335507441	0.0145997969345629	0	0.0330202835554714	0.0228677657848121	0.0150296257872612	0.0404836773133365	0.0363196680222388	0.00955057625285797	0.0215238921631275	0.0203273140932351
SACS	0.540087118786277	0.454134635978812	0.490859945377846	0.441215367214943	0.334991570213832	0.702366557337242	0.456099668412847	0.293518696140139	1.0811913908652	0.356526410985668	0.437560904833942	0.434247981588657	0.472961873642819	0.495355714254311	0.460223215033951	0.422028683797072	0.353607594777916
MIPEP	0.172895070064195	0.0980411503654874	0.161749291871811	0.128660505589102	0.116941963510363	0.12659277535016	0.0541943706288336	0.123795415551768	0	0.139243101829214	0.116745021921811	0.0820331987853441	0.0567657933219879	0.190851292084891	0.134736676979613	0.0988635853998635	0.0976326777592629
SPATA13	0.0294963373647847	0.0175325809019028	0.013602578697771	0.0219193011373689	0.0808318091119074	0.0346005628395212	0.0198444341293935	0.0298637495291185	0.257539467923459	0.0995179823330133	0.0255842489194517	0.0314448783053622	0.0302012380266868	0.0347740318463576	0.0516251592181715	0.044051360097366	0.0545393423203372
PARP4	0.430371781641951	0.371427585468808	0.505611154239125	0.248563947791732	0.158888871082205	0.291142867336553	0.440564843188497	0.405501097448159	0.834671327152783	0.37730595549148	0.358763954779017	0.338738507248362	0.360246741899865	0.307132358354596	0.423214641386348	0.321339050586449	0.488058334170727
CENPJ	0.205868333297577	0.217799983838075	0.196946661008497	0.177496134534575	0.113662195953626	0.198372857549179	0.310117536991301	0.250701870855237	0	0.25124602510828	0.228795758899757	0.205061711979891	0.23422307883503	0.21169803528281	0.262144075428729	0.244349609591816	0.19543477871446
PABPC3	0.0345900284255627	0.0272264423207819	0.0153223941353864	0.00532160310100456	0	0.0189903560405929	0.0132087956698157	0.0094991556693022	0	0	0.00483064349055784	0.00664946373363355	0	0.00570203623975452	0.0018047627903491	0	0.00240288904155244
MTMR6	0.0885520421486166	0.0820668632010511	0.177645991236834	0.116698666213416	0.0468471844842125	0.0717304091877123	0.102734141895795	0.101577788631365	0	0.091126716113502	0.101295849106952	0.073175310649726	0.114072981868994	0.119583477155556	0.114553724978361	0.0812871181647885	0.121616597788308
NUP58	0.148190270828422	0.21718349012383	0.18170710129616	0.284330054421042	0.198210159332497	0.236004208545477	0.192242506690227	0.232630938607466	0.386228558337993	0.337406448586122	0.191766172223554	0.218399423620417	0.303073744189516	0.159876497609463	0.214573299887319	0.258758389446035	0.227482374385441
RNF6	0.071337659174041	0.239418704461772	0.253630726974331	0.201191847109679	0.184741115679597	0.0881447937799799	0.279176532308817	0.148798656040479	0.257539467923459	0.103001684072612	0.117574947290468	0.138213457697443	0.106243443558265	0.17449112285305	0.162142381384331	0.171623323183712	0.156168006048702
AL138966.2	0.0359382889007463	0.00791076350421905	0.0250777660303367	0.0225265885115349	0	0.0139817119208076	0.0140358816661736	0.0178436600454489	0	0	0.012350417998072	0.018583474735002	0	0.0223098844434906	0.0180840191098171	0	0.00400896404360149
CDK8	0.0363990020214988	0.0676968243974838	0.0169788583966603	0.070377356125014	0.0250915842826316	0.0962153874851814	0.0617159126662703	0.0297871340845654	0.257539467923459	0.0770678818497866	0.0487231715271974	0.0650749321744606	0.0896656469370758	0.0690630915238526	0.0664057637731242	0.0530000654767283	0.0536081957427133
USP12	0.486247113065984	0.301220157670019	0.26665970721757	0.330595801725784	0.305972690457537	0.26597655217088	0.437279736666388	0.441722223802313	0	0.239714014360811	0.293451671991599	0.235634030720337	0.273560704457363	0.24496489821092	0.277173709706345	0.237969698796078	0.306206971020248
RPL21	4.67629701434759	5.07439839310788	4.95362478587032	5.88772054034637	5.58087533503532	4.90889177663384	5.51582103723838	5.06670992114298	2.54575317587691	5.40354474096354	4.96925627936988	4.94907002195728	4.39024385177547	5.19302210138791	4.99520578910738	4.97305348862991	5.01902923502842
RASL11A	0.0034041857868435	0.007181663776047	0.0141453719879199	0.0251448986550201	0	0.0250507277236404	0.0261850740147171	0.0292069104068976	0	0.0179457499977568	0.0208587813349841	0.0112871193911508	0.010612027454663	0.0214126200396865	0.0317878800802587	0.0151770590154183	0.0144942407673238
GTF3A	1.1608727799267	1.6218844367072	1.58178031143393	1.30246141567208	1.49312137991183	1.52901445995949	1.62621339856854	1.30635484176012	1.60593503005245	1.44709434172114	1.49144166189544	1.45629600465464	1.31965748558168	1.44259795642513	1.46859199034753	1.39137558653212	1.44720789402133
MTIF3	0.25515964632305	0.245104750177466	0.337818748149818	0.239470117669187	0.102408186908052	0.353365180514884	0.337146823652158	0.352171031702414	0.665869315032799	0.382477873899764	0.269976512540321	0.28592789853324	0.285687092932944	0.271713963327999	0.266055037736941	0.259475165153464	0.262504657046899
LNX2	0.0222357053587458	0.021686933715758	0.00798473319014045	0.0112332127274823	0	0.00658809268128784	0.0415162294803343	0.0134823677409576	0	0.0310639468887817	0.0229306423777554	0.0175889400910973	0.0250009956175722	0.0119996211347059	0.0274422437904434	0.0219014190902395	0.0229881762033682
POLR1D	1.14568401690426	1.19993309455522	1.14289286710381	1.57065913538152	1.30331143171432	1.12492114562991	1.31315278312039	1.07968949893596	0.13650945327964	1.36792009044072	1.14460729832822	1.27459921541889	1.20009505230594	1.22047814300316	1.24742115250702	1.19347801537702	1.17999025225938
LINC00543	0	0.00915029450222855	0	0.00520959831167456	0	0.0532991119537468	0.0202461915757931	0.00996305506288095	0	0.0117366759386407	0.0157377164771196	0.00702807510011587	0.00868432479374729	0.00882507292341885	0.00952926214244319	0.0205345781224913	0.0166146621763903
CDX2	0	0.0278225422382656	0.00911427477715598	0	0	0.0138012890403964	0.0186734137191023	0.0143266018505721	0	0.0121952706740326	0.00464827459091714	0.00758813142254992	0.0261658080974076	0.0136967337700244	0.00558913047778725	0.00533931906596088	0.0104028347963804
PAN3	0.0202437457132085	0.0279495477885883	0	0.0351089448120609	0.0857784478117819	0.068088116703582	0.032564642316702	0.0248592614964123	0	0.0113003926886459	0.0342992936612448	0.0210645436281492	0.0345517162637787	0.0471668065540417	0.0382289735157238	0.0648446613274956	0.0622376502603045
POMP	5.15984817636399	4.97689358427475	4.71270508340896	5.13776016273891	4.95038950426176	4.55203054467019	5.21387646757918	4.92808222880609	3.634913067419	4.99067476563363	4.74312853510844	4.81862776758639	5.10072276962329	4.8799163176231	4.89457410836696	4.46786058604908	4.7401680297099
SLC46A3	0.018649436565727	0.0375806240960671	0.00880855486848828	0.0040968847697899	0	0.00523247904392143	0.0250698577590649	0.0409293270509365	0	0.0865648693524925	0.0210751479429159	0.0152235898371204	0.0212705543909639	0.020163691358344	0.0175215140814824	0.012336704189063	0.0172330350543589
SLC7A1	0.30962046241497	0.255646192704301	0.256840764854913	0.263339143657427	0.141554318912776	0.216916711296386	0.173297684241466	0.174209697658117	0	0.233488321266706	0.198663771991701	0.206793316507805	0.189478899657265	0.164925660539941	0.187524427521543	0.19346637525109	0.187510551627512
UBL3	0.133951375080906	0.100646887181349	0.0732783348945102	0.0766162833614498	0	0.116330299211718	0.0719987012737385	0.0958319837356826	0.61916047233953	0.0595696458206938	0.133388405467501	0.0906550276368967	0.186116281081039	0.0793448004648542	0.112813910936883	0.103972390054768	0.10840781074747
KATNAL1	0.148113603087624	0.202736689843705	0.0370716861100599	0.105176881544428	0.215590618639232	0.192767323615715	0.102065544258886	0.0973323662655752	0.497067302912814	0.140236892321097	0.125784358047618	0.119957944211786	0.209943477378274	0.113311789751722	0.10742550024819	0.13467813047086	0.124293429582023
HMGB1	13.7087461465805	13.9304849684668	13.7298713641631	12.711834834008	12.7397711751325	14.4154486759422	10.3767153369466	11.3453367412374	6.9775451105718	15.4350451463434	13.4287004092304	13.6948271469078	15.1069926561038	13.7079579466903	12.7363846475892	14.3001433074968	12.9939369530395
USPL1	0.0621907752881337	0.0854312453824377	0.148217969331404	0.0735608734684788	0.0620424370269264	0.175041456648427	0.0971554067778492	0.065072040293252	0	0.117955491910847	0.0643791046755787	0.0851242602949742	0.0520632207734228	0.0856554235377976	0.07840983771712	0.061245696934009	0.0927567257235313
ALOX5AP	0.0175389626618901	0.0358546784089004	0.041511863316119	0.0201283473698254	0.0814550156883356	0.0238318255432525	0	0	0.153296644336455	0.0317107538519579	0.0161454630832135	0.038045295544668	0.0213902776899087	0.0230956070920262	0.0194619274027294	0.0115397250790341	0.0292395237345124
HSPH1	1.30928926916685	1.23538587800614	1.44799591640565	1.65149187924197	1.56389444883024	1.34874133853259	1.37593934689447	1.5416123855897	0.474113477519609	0.959346218859303	1.42830305080883	1.2335913047474	1.28179547306943	1.56124374407794	1.51994300081154	1.46420379292906	1.42728691567715
B3GLCT	0.0390587454061856	0.0440971604158874	0.0116643921102052	0.0362423296977235	0.108091672480293	0.013401508100081	0.0274654925009673	0.0510576812012926	0	0	0.0663242978171376	0.0322465406643168	0.0108093711847261	0.0540951970168278	0.0309274052551358	0.0278802128012479	0.0467547411850516
BRCA2	0.397349880123007	0.333242018336592	0.368777576399643	0.408157361287739	0.301189108040463	0.593683215923872	0.39564580554417	0.459787988959411	0	0.369004326320072	0.416549949868237	0.37063012769023	0.487049499152819	0.403472816082464	0.358427056892948	0.357025233553776	0.40912938473445
N4BP2L2	0.626908688360623	0.521736339242928	0.47243449008341	0.534919954268045	0.653785196037572	0.641445660567651	0.57254940014127	0.505592076006763	1.15925031961209	0.598301792104761	0.57617270958894	0.642294713366909	0.564291708933037	0.555508472266078	0.517111490481459	0.582325913584937	0.604130510899192
