,norm_vec,s_vec
MAFG-DT,-0.0009214409523052634,-0.0053231425162862285
IDNK,-0.0038617534087439396,-0.000856386955646596
NRDC,-0.004509560374968466,-0.006484349305000886
SEC22A,0.00957529613086594,0.0038671232512005626
MOCS2,-0.009514839161650874,-0.010716576991040989
AC073046.1,-0.00026165624094071294,-0.00037871948291701043
TMEM205,-0.005511782816214368,-0.0021686414003589667
SUPT16H,0.006477588805907468,-0.0017360542579097874
ARMC5,-0.0029589989361377064,-0.0017474886022733295
TATDN2,0.003841289126957286,0.002605819235239245
AL050343.1,-0.00042111619788485837,-0.0017027774789047712
ACADSB,-0.0031761082663325753,-0.0037822198956523564
RBBP5,-0.0005388259186661639,-0.004065808892571827
SERTAD4,0.0,0.0
C5orf66,-2.910227721994685e-20,-0.00024337867403423512
TMEM191C,0.001586840590585623,0.0010309466967473708
MSH2,-0.010703718854036105,-0.006742671711654018
DYNC2LI1,-0.009097860040945933,0.0012240808556800776
TRIP12,0.011924141280040787,0.018748761741195955
PVT1,-0.0011066473649336123,-0.0019206197144000315
GPR155,-0.0012456968024276102,-0.0007759453654185275
ARHGAP22,-3.029305756400368e-05,-0.0004985577067676639
RGS2,-0.0009200829914341039,-0.00098167551822882
CANX,-0.006454712378244798,-0.00300255438168397
METAP2,-0.006959114739356942,-0.007162818141461773
MCMDC2,-0.0035034846390811047,-0.0022009425007491457
DAPK3,0.011457668149953137,0.013148610921638635
MARCH7,0.004992154561618097,0.008353154702589198
SELENBP1,0.00524808551566482,0.0029033362366933583
RNF208,-0.0010240173851632562,-0.004425477715194797
DCAF11,0.0013795543263018543,-0.0011550706350025885
STAP2,0.02860499729687742,0.019659284300588588
AK8,0.0024335704152421787,0.004046171894743965
LRRC8C,0.010295046162354802,0.009846754636680858
PANK3,-0.0032732889273160088,-0.0023034184652865127
LINC02551,-0.002018118443198321,-0.00020351937089554175
AC004918.1,-0.00220735015971178,-0.0016658270881349103
GPKOW,-0.001981865814733256,-0.001904612184019131
CASP7,0.008366240705956903,0.005091200083343029
MYO9B,-0.005118375119945376,-0.004765407843036535
CRBN,0.0047287744894203305,0.004732725324677517
